CHROM,POS,fixed,pcadapt,Allele,Annotation,putative_impact,gene(s),uniprot1_id,uniprot1_gene,uniprot1_protein,uniprot1_url,uniprot2_id,uniprot2_gene,uniprot2_protein,uniprot2_url
Sc0000240,35096,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,intron_variant,MODIFIER,pspe_0.1.m1.31057,Q6NUT3,MFSD12 C19orf28,Major facilitator superfamily domain-containing protein 12,https://www.uniprot.org/uniprot/Q6NUT3,NA,NA,NA,NA
Sc0000240,435858,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31082,Q5SS90,Gm11992,Uncharacterized protein C7orf57 homolog,https://www.uniprot.org/uniprot/Q5SS90,NA,NA,NA,NA
Sc0000240,655063,,out_BLUvISR;out_REDvISR,ANN=C,intron_variant,MODIFIER,pspe_0.1.m1.31099,P70704,Atp8a1 Atpc1,Phospholipid-transporting ATPase IA (EC 7.6.2.1) (ATPase class I type 8A member 1) (Chromaffin granule ATPase II) (P4-ATPase flippase complex alpha subunit ATP8A1),https://www.uniprot.org/uniprot/P70704,NA,NA,NA,NA
Sc0000240,81852,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.31058-pspe_0.1.m1.31059,Q6NUT3,MFSD12 C19orf28,Major facilitator superfamily domain-containing protein 12,https://www.uniprot.org/uniprot/Q6NUT3,Q6PAL0,Bend3 Kiaa1553,BEN domain-containing protein 3,https://www.uniprot.org/uniprot/Q6PAL0
Sc0000240,834315,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=G,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31112,O54853,Kcnh6 Erg2,Potassium voltage-gated channel subfamily H member 6 (Ether-a-go-go-related gene potassium channel 2) (ERG-2) (Eag-related protein 2) (Ether-a-go-go-related protein 2) (Voltage-gated potassium channel subunit Kv11.2),https://www.uniprot.org/uniprot/O54853,NA,NA,NA,NA
Sc0000240,953764,,out_BLUvISR;out_REDvISR,ANN=T,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31121,Q58A65,Spag9 Jip4 Jsap2 Kiaa0516 Mapk8ip4,C-Jun-amino-terminal kinase-interacting protein 4 (JIP-4) (JNK-interacting protein 4) (JNK-associated leucine-zipper protein) (JLP) (JNK/SAPK-associated protein 2) (JSAP2) (Mitogen-activated protein kinase 8-interacting protein 4) (Sperm-associated antigen 9),https://www.uniprot.org/uniprot/Q58A65,NA,NA,NA,NA
Sc0000240,953776,,out_BLUvISR;out_REDvISR,ANN=T,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31121,Q58A65,Spag9 Jip4 Jsap2 Kiaa0516 Mapk8ip4,C-Jun-amino-terminal kinase-interacting protein 4 (JIP-4) (JNK-interacting protein 4) (JNK-associated leucine-zipper protein) (JLP) (JNK/SAPK-associated protein 2) (JSAP2) (Mitogen-activated protein kinase 8-interacting protein 4) (Sperm-associated antigen 9),https://www.uniprot.org/uniprot/Q58A65,NA,NA,NA,NA
Sc0000241,197124,,out_GRNvISR;out_REDvISR,ANN=G,missense_variant,MODERATE,pspe_0.1.m1.31134,Q9HCE0,EPG5 KIAA1632,Ectopic P granules protein 5 homolog,https://www.uniprot.org/uniprot/Q9HCE0,NA,NA,NA,NA
Sc0000241,316067,,out_REDvISR,ANN=A,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31138,Q80YA7,Dpp8,Dipeptidyl peptidase 8 (DP8) (EC 3.4.14.5) (Dipeptidyl peptidase VIII) (DPP VIII),https://www.uniprot.org/uniprot/Q80YA7,NA,NA,NA,NA
Sc0000241,424110,,out_GRNvISR;out_BLUvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.31152-pspe_0.1.m1.31150,Q05B50,THG1L,Probable tRNA(His) guanylyltransferase (EC 2.7.7.79) (tRNA-histidine guanylyltransferase),https://www.uniprot.org/uniprot/Q05B50,NA,NA,NA,NA
Sc0000241,479370,,out_BLUvISR,ANN=C,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31156,NA,NA,NA,NA,NA,NA,NA,NA
Sc0000241,518954,,out_BLUvISR,ANN=G,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31153,Q06852,olpB Cthe_3078,Cell surface glycoprotein 1 (Outer layer protein B) (S-layer protein 1),https://www.uniprot.org/uniprot/Q06852,NA,NA,NA,NA
Sc0000242,530489,fix_ISRvsGRN,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,intron_variant,MODIFIER,pspe_0.1.m1.31210,Q63170,Dnah7 Axob Dlp7,Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Axonemal dynein heavy chain b) (Ciliary dynein heavy chain 7) (Dynein-like protein 7),https://www.uniprot.org/uniprot/Q63170,NA,NA,NA,NA
Sc0000242,845449,fix_ISRvsGRN,out_GRNvISR;out_BLUvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.31232-pspe_0.1.m1.31235,NA,NA,NA,NA,NA,NA,NA,NA
Sc0000244,618949,,out_BLUvISR,ANN=C,intron_variant,MODIFIER,pspe_0.1.m1.31344,Q0VAA2,LRRC74A C14orf166B LRRC74,Leucine-rich repeat-containing protein 74A (Leucine-rich repeat-containing protein 74),https://www.uniprot.org/uniprot/Q0VAA2,NA,NA,NA,NA
Sc0000244,619035,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intron_variant,MODIFIER,pspe_0.1.m1.31344,Q0VAA2,LRRC74A C14orf166B LRRC74,Leucine-rich repeat-containing protein 74A (Leucine-rich repeat-containing protein 74),https://www.uniprot.org/uniprot/Q0VAA2,NA,NA,NA,NA
Sc0000245,204275,,out_REDvISR,ANN=C,intron_variant,MODIFIER,pspe_0.1.m1.31381,Q8K135,Kiaa0319l Aavr,Dyslexia-associated protein KIAA0319-like protein (Adeno-associated virus receptor) (AAVR),https://www.uniprot.org/uniprot/Q8K135,NA,NA,NA,NA
Sc0000245,461022,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,intron_variant,MODIFIER,pspe_0.1.m1.31394,Q32PH0,TRAPPC9 NIBP,Trafficking protein particle complex subunit 9 (NIK- and IKBKB-binding protein),https://www.uniprot.org/uniprot/Q32PH0,NA,NA,NA,NA
Sc0000245,818333,,out_GRNvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.31431-pspe_0.1.m1.31427,Q96RG2,PASK KIAA0135,PAS domain-containing serine/threonine-protein kinase (PAS-kinase) (PASKIN) (hPASK) (EC 2.7.11.1),https://www.uniprot.org/uniprot/Q96RG2,Q4R516,ELOVL5 QflA-11914,Elongation of very long chain fatty acids protein 5 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL5) (ELOVL fatty acid elongase 5) (ELOVL FA elongase 5) (Very long chain 3-ketoacyl-CoA synthase 5) (Very long chain 3-oxoacyl-CoA synthase 5),https://www.uniprot.org/uniprot/Q4R516
Sc0000245,818349,,out_GRNvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.31431-pspe_0.1.m1.31427,Q96RG2,PASK KIAA0135,PAS domain-containing serine/threonine-protein kinase (PAS-kinase) (PASKIN) (hPASK) (EC 2.7.11.1),https://www.uniprot.org/uniprot/Q96RG2,Q4R516,ELOVL5 QflA-11914,Elongation of very long chain fatty acids protein 5 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL5) (ELOVL fatty acid elongase 5) (ELOVL FA elongase 5) (Very long chain 3-ketoacyl-CoA synthase 5) (Very long chain 3-oxoacyl-CoA synthase 5),https://www.uniprot.org/uniprot/Q4R516
Sc0000246,113568,,out_BLUvISR,ANN=G,intergenic_region,MODIFIER,CHR_START-pspe_0.1.m1.31449,NA,NA,NA,NA,Q6ZU80,CEP128 C14orf145 C14orf61,Centrosomal protein of 128 kDa (Cep128),https://www.uniprot.org/uniprot/Q6ZU80
Sc0000246,275579,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.31465-pspe_0.1.m1.31469,A5PKG6,UBE4A,Ubiquitin conjugation factor E4 A (EC 2.3.2.27) (RING-type E3 ubiquitin transferase E4 A),https://www.uniprot.org/uniprot/A5PKG6,NA,NA,NA,NA
Sc0000246,335092,,out_GRNvISR,ANN=C,intron_variant,MODIFIER,pspe_0.1.m1.31464,Q9USQ7,mug71 SPBC577.12,Diphthine--ammonia ligase (EC 6.3.1.14) (Diphthamide synthase) (Diphthamide synthetase),https://www.uniprot.org/uniprot/Q9USQ7,NA,NA,NA,NA
Sc0000246,335112,,out_GRNvISR;out_BLUvISR;out_BLUvRED,ANN=C,intron_variant,MODIFIER,pspe_0.1.m1.31464,Q9USQ7,mug71 SPBC577.12,Diphthine--ammonia ligase (EC 6.3.1.14) (Diphthamide synthase) (Diphthamide synthetase),https://www.uniprot.org/uniprot/Q9USQ7,NA,NA,NA,NA
Sc0000246,335139,,out_GRNvISR,ANN=T,intron_variant,MODIFIER,pspe_0.1.m1.31464,Q9USQ7,mug71 SPBC577.12,Diphthine--ammonia ligase (EC 6.3.1.14) (Diphthamide synthase) (Diphthamide synthetase),https://www.uniprot.org/uniprot/Q9USQ7,NA,NA,NA,NA
Sc0000246,335185,,out_GRNvISR;out_BLUvISR,ANN=G,intron_variant,MODIFIER,pspe_0.1.m1.31464,Q9USQ7,mug71 SPBC577.12,Diphthine--ammonia ligase (EC 6.3.1.14) (Diphthamide synthase) (Diphthamide synthetase),https://www.uniprot.org/uniprot/Q9USQ7,NA,NA,NA,NA
Sc0000246,557295,,out_BLUvISR;out_BLUvGRN;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.31482-pspe_0.1.m1.31481,P35561,Kcnj2 Irk1,Inward rectifier potassium channel 2 (Inward rectifier K(+) channel Kir2.1) (IRK-1) (Potassium channel, inwardly rectifying subfamily J member 2),https://www.uniprot.org/uniprot/P35561,Q0VA40,sp9,Transcription factor Sp9,https://www.uniprot.org/uniprot/Q0VA40
Sc0000246,711759,fix_ISRvsGRN;fix_ISRvsBLU;fix_ISRvsRED,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intron_variant,MODIFIER,pspe_0.1.m1.31491,Q6ZMI0,PPP1R21 CCDC128 KLRAQ1,Protein phosphatase 1 regulatory subunit 21 (Coiled-coil domain-containing protein 128) (KLRAQ motif-containing protein 1),https://www.uniprot.org/uniprot/Q6ZMI0,NA,NA,NA,NA
Sc0000247,121934,,out_REDvISR,ANN=A,intron_variant,MODIFIER,pspe_0.1.m1.31514,Q8R2K4,Taf6l Paf65a,TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L (TAF6L) (PCAF-associated factor 65-alpha) (PAF65-alpha),https://www.uniprot.org/uniprot/Q8R2K4,NA,NA,NA,NA
Sc0000247,147542,fix_REDvsBLU;fix_ISRvsRED,out_BLUvRED;out_REDvISR,ANN=G,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31525,O42574,adrb1,Beta-1 adrenergic receptor (Beta-1 adrenoreceptor) (Beta-1 adrenoceptor) (x-BETA1AR),https://www.uniprot.org/uniprot/O42574,NA,NA,NA,NA
Sc0000247,147629,,out_BLUvISR;out_BLUvRED,ANN=C,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31525,O42574,adrb1,Beta-1 adrenergic receptor (Beta-1 adrenoreceptor) (Beta-1 adrenoceptor) (x-BETA1AR),https://www.uniprot.org/uniprot/O42574,NA,NA,NA,NA
Sc0000247,147645,fix_ISRvsRED,out_GRNvRED;out_BLUvRED;out_REDvISR,ANN=A,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31525,O42574,adrb1,Beta-1 adrenergic receptor (Beta-1 adrenoreceptor) (Beta-1 adrenoceptor) (x-BETA1AR),https://www.uniprot.org/uniprot/O42574,NA,NA,NA,NA
Sc0000247,229457,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intron_variant,MODIFIER,pspe_0.1.m1.31531,O15439,ABCC4 MRP4,Multidrug resistance-associated protein 4 (ATP-binding cassette sub-family C member 4) (MRP/cMOAT-related ABC transporter) (Multi-specific organic anion transporter B) (MOAT-B),https://www.uniprot.org/uniprot/O15439,NA,NA,NA,NA
Sc0000247,264386,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,missense_variant,MODERATE,pspe_0.1.m1.31533,P47800,,D(1)-like dopamine receptor,https://www.uniprot.org/uniprot/P47800,NA,NA,NA,NA
Sc0000247,283293,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,intron_variant,MODIFIER,pspe_0.1.m1.31541,Q3LXA3,TKFC DAK,Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing) (EC 4.6.1.15) (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase)],https://www.uniprot.org/uniprot/Q3LXA3,NA,NA,NA,NA
Sc0000248,163229,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.31593-pspe_0.1.m1.31600,P34456,F54H12.2,Uncharacterized protein F54H12.2,https://www.uniprot.org/uniprot/P34456,Q9ESQ4,Nmur2 Tgr1,Neuromedin-U receptor 2 (NMU-R2) (G-protein coupled receptor TGR-1) (G-protein-coupled receptor FM-4),https://www.uniprot.org/uniprot/Q9ESQ4
Sc0000248,163232,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.31593-pspe_0.1.m1.31600,P34456,F54H12.2,Uncharacterized protein F54H12.2,https://www.uniprot.org/uniprot/P34456,Q9ESQ4,Nmur2 Tgr1,Neuromedin-U receptor 2 (NMU-R2) (G-protein coupled receptor TGR-1) (G-protein-coupled receptor FM-4),https://www.uniprot.org/uniprot/Q9ESQ4
Sc0000248,229946,,out_BLUvISR,ANN=G,intron_variant,MODIFIER,pspe_0.1.m1.31602,Q9ESQ4,Nmur2 Tgr1,Neuromedin-U receptor 2 (NMU-R2) (G-protein coupled receptor TGR-1) (G-protein-coupled receptor FM-4),https://www.uniprot.org/uniprot/Q9ESQ4,NA,NA,NA,NA
Sc0000249,224919,fix_ISRvsGRN;fix_BLUvsGRN,out_GRNvISR;out_BLUvGRN,ANN=A,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31662,Q8N1V2,CFAP52 WDR16 WDRPUH,Cilia- and flagella-associated protein 52 (WD repeat-containing protein 16) (WD40-repeat protein up-regulated in HCC),https://www.uniprot.org/uniprot/Q8N1V2,NA,NA,NA,NA
Sc0000249,224933,fix_ISRvsGRN;fix_BLUvsGRN,out_GRNvISR;out_BLUvGRN,ANN=A,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31662,Q8N1V2,CFAP52 WDR16 WDRPUH,Cilia- and flagella-associated protein 52 (WD repeat-containing protein 16) (WD40-repeat protein up-regulated in HCC),https://www.uniprot.org/uniprot/Q8N1V2,NA,NA,NA,NA
Sc0000249,224970,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31662,Q8N1V2,CFAP52 WDR16 WDRPUH,Cilia- and flagella-associated protein 52 (WD repeat-containing protein 16) (WD40-repeat protein up-regulated in HCC),https://www.uniprot.org/uniprot/Q8N1V2,NA,NA,NA,NA
Sc0000249,305923,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.31664-pspe_0.1.m1.31670,Q62897,Kcnd3,Potassium voltage-gated channel subfamily D member 3 (Voltage-gated potassium channel subunit Kv4.3),https://www.uniprot.org/uniprot/Q62897,Q08AW5,,UPF0415 protein C7orf25 homolog,https://www.uniprot.org/uniprot/Q08AW5
Sc0000249,472308,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31681,Q8TBZ9,TEX47 C7orf62,Testis-expressed protein 47,https://www.uniprot.org/uniprot/Q8TBZ9,NA,NA,NA,NA
Sc0000249,846263,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=G,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31701,Q14344,GNA13,Guanine nucleotide-binding protein subunit alpha-13 (G alpha-13) (G-protein subunit alpha-13),https://www.uniprot.org/uniprot/Q14344,NA,NA,NA,NA
Sc0000250,150997,,out_REDvISR,ANN=T,synonymous_variant,LOW,pspe_0.1.m1.31713,F7EL49,afap1l1,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1),https://www.uniprot.org/uniprot/F7EL49,NA,NA,NA,NA
Sc0000250,153606,,out_BLUvRED;out_REDvISR,ANN=T,intron_variant,MODIFIER,pspe_0.1.m1.31713,F7EL49,afap1l1,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1),https://www.uniprot.org/uniprot/F7EL49,NA,NA,NA,NA
Sc0000250,456347,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intron_variant,MODIFIER,pspe_0.1.m1.31743,Q1XA76,ASIC1 ACCN2,Acid-sensing ion channel 1 (ASIC1) (Amiloride-sensitive cation channel 2, neuronal),https://www.uniprot.org/uniprot/Q1XA76,NA,NA,NA,NA
Sc0000250,578152,,out_BLUvISR;out_REDvISR,ANN=T,intron_variant,MODIFIER,pspe_0.1.m1.31749,Q6P2T7,zgc:77739,UPF0462 protein C4orf33 homolog,https://www.uniprot.org/uniprot/Q6P2T7,NA,NA,NA,NA
Sc0000250,739306,,out_BLUvISR,ANN=G,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31757,P41243,Matk Batk Ctk,Megakaryocyte-associated tyrosine-protein kinase (EC 2.7.10.2) (Protein kinase BATK) (Tyrosine-protein kinase CTK),https://www.uniprot.org/uniprot/P41243,NA,NA,NA,NA
Sc0000250,739364,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31757,P41243,Matk Batk Ctk,Megakaryocyte-associated tyrosine-protein kinase (EC 2.7.10.2) (Protein kinase BATK) (Tyrosine-protein kinase CTK),https://www.uniprot.org/uniprot/P41243,NA,NA,NA,NA
Sc0000250,955316,fix_REDvsBLU;fix_ISRvsRED;fix_GRNvsRED,out_GRNvRED;out_BLUvRED;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.31770-CHR_END,NA,NA,NA,NA,NA,NA,NA,NA
Sc0000251,94110,,out_REDvISR,ANN=C,3_prime_UTR_variant,MODIFIER,pspe_0.1.m1.31788,Q6ZWH5,NEK10,Serine/threonine-protein kinase Nek10 (EC 2.7.11.1) (Never in mitosis A-related kinase 10) (NimA-related protein kinase 10),https://www.uniprot.org/uniprot/Q6ZWH5,NA,NA,NA,NA
Sc0000251,952378,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,missense_variant,MODERATE,pspe_0.1.m1.31826,NA,NA,NA,NA,NA,NA,NA,NA
Sc0000253,334371,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31940,Q16445,GABRA6,Gamma-aminobutyric acid receptor subunit alpha-6 (GABA(A) receptor subunit alpha-6),https://www.uniprot.org/uniprot/Q16445,NA,NA,NA,NA
Sc0000253,334448,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31940,Q16445,GABRA6,Gamma-aminobutyric acid receptor subunit alpha-6 (GABA(A) receptor subunit alpha-6),https://www.uniprot.org/uniprot/Q16445,NA,NA,NA,NA
Sc0000253,505020,fix_ISRvsGRN;fix_ISRvsRED,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31951,Q15818,NPTX1,Neuronal pentraxin-1 (NP1) (Neuronal pentraxin I) (NP-I),https://www.uniprot.org/uniprot/Q15818,NA,NA,NA,NA
Sc0000253,505033,,out_REDvISR,ANN=T,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31951,Q15818,NPTX1,Neuronal pentraxin-1 (NP1) (Neuronal pentraxin I) (NP-I),https://www.uniprot.org/uniprot/Q15818,NA,NA,NA,NA
Sc0000253,509332,,out_BLUvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.31951-pspe_0.1.m1.31954,Q15818,NPTX1,Neuronal pentraxin-1 (NP1) (Neuronal pentraxin I) (NP-I),https://www.uniprot.org/uniprot/Q15818,NA,NA,NA,NA
Sc0000253,564287,,out_GRNvISR;out_BLUvISR;out_BLUvRED;out_BLUvGRN;out_REDvISR,ANN=T,downstream_gene_variant,MODIFIER,pspe_0.1.m1.31953,A2AVA0,Svep1,Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom),https://www.uniprot.org/uniprot/A2AVA0,NA,NA,NA,NA
Sc0000253,673569,,out_BLUvRED;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.31958-pspe_0.1.m1.31956,NA,NA,NA,NA,NA,NA,NA,NA
Sc0000253,776660,,out_BLUvRED;out_REDvISR,ANN=G,upstream_gene_variant,MODIFIER,pspe_0.1.m1.31965,NA,NA,NA,NA,NA,NA,NA,NA
Sc0000253,881968,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.31977-pspe_0.1.m1.31984,NA,NA,NA,NA,NA,NA,NA,NA
Sc0000254,360924,,out_GRNvISR;out_REDvISR,ANN=C,splice_region_variant&intron_variant,LOW,pspe_0.1.m1.32003,Q32Q86,Cry1,Cryptochrome-1,https://www.uniprot.org/uniprot/Q32Q86,NA,NA,NA,NA
Sc0000254,360930,,out_GRNvISR;out_REDvISR,ANN=A,intron_variant,MODIFIER,pspe_0.1.m1.32003,Q32Q86,Cry1,Cryptochrome-1,https://www.uniprot.org/uniprot/Q32Q86,NA,NA,NA,NA
Sc0000254,360942,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intron_variant,MODIFIER,pspe_0.1.m1.32003,Q32Q86,Cry1,Cryptochrome-1,https://www.uniprot.org/uniprot/Q32Q86,NA,NA,NA,NA
Sc0000254,410111,,out_BLUvISR,ANN=A,upstream_gene_variant,MODIFIER,pspe_0.1.m1.32007,Q3SX07,PUS3,tRNA pseudouridine(38/39) synthase (EC 5.4.99.45) (tRNA pseudouridine synthase 3) (tRNA pseudouridylate synthase 3) (tRNA-uridine isomerase 3),https://www.uniprot.org/uniprot/Q3SX07,NA,NA,NA,NA
Sc0000254,475055,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,missense_variant,MODERATE,pspe_0.1.m1.32006,Q4LDE5,SVEP1 C9orf13 CCP22 SELOB,Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38),https://www.uniprot.org/uniprot/Q4LDE5,NA,NA,NA,NA
Sc0000254,487434,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.32006-pspe_0.1.m1.32010,Q4LDE5,SVEP1 C9orf13 CCP22 SELOB,Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38),https://www.uniprot.org/uniprot/Q4LDE5,Q8IWY4,SCUBE1,Signal peptide, CUB and EGF-like domain-containing protein 1,https://www.uniprot.org/uniprot/Q8IWY4
Sc0000254,722787,,out_GRNvISR,ANN=T,upstream_gene_variant,MODIFIER,pspe_0.1.m1.32026,P33174,Kif4 Kif4a Kns4,Chromosome-associated kinesin KIF4 (Chromokinesin),https://www.uniprot.org/uniprot/P33174,NA,NA,NA,NA
Sc0000254,722878,,out_GRNvRED;out_BLUvRED;out_REDvISR,ANN=T,5_prime_UTR_variant,MODIFIER,pspe_0.1.m1.32023,Q5HYK7,SH3D19,SH3 domain-containing protein 19 (ADAM-binding protein Eve-1) (EEN-binding protein) (EBP),https://www.uniprot.org/uniprot/Q5HYK7,NA,NA,NA,NA
Sc0000254,722905,,out_GRNvISR;out_BLUvGRN,ANN=A,5_prime_UTR_variant,MODIFIER,pspe_0.1.m1.32023,Q5HYK7,SH3D19,SH3 domain-containing protein 19 (ADAM-binding protein Eve-1) (EEN-binding protein) (EBP),https://www.uniprot.org/uniprot/Q5HYK7,NA,NA,NA,NA
Sc0000254,722917,,out_GRNvISR,ANN=T,5_prime_UTR_variant,MODIFIER,pspe_0.1.m1.32023,Q5HYK7,SH3D19,SH3 domain-containing protein 19 (ADAM-binding protein Eve-1) (EEN-binding protein) (EBP),https://www.uniprot.org/uniprot/Q5HYK7,NA,NA,NA,NA
Sc0000254,722928,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,5_prime_UTR_variant,MODIFIER,pspe_0.1.m1.32023,Q5HYK7,SH3D19,SH3 domain-containing protein 19 (ADAM-binding protein Eve-1) (EEN-binding protein) (EBP),https://www.uniprot.org/uniprot/Q5HYK7,NA,NA,NA,NA
Sc0000254,722959,,out_GRNvISR,ANN=G,5_prime_UTR_variant,MODIFIER,pspe_0.1.m1.32023,Q5HYK7,SH3D19,SH3 domain-containing protein 19 (ADAM-binding protein Eve-1) (EEN-binding protein) (EBP),https://www.uniprot.org/uniprot/Q5HYK7,NA,NA,NA,NA
Sc0000254,726160,,out_GRNvISR;out_BLUvGRN,ANN=G,upstream_gene_variant,MODIFIER,pspe_0.1.m1.32026,P33174,Kif4 Kif4a Kns4,Chromosome-associated kinesin KIF4 (Chromokinesin),https://www.uniprot.org/uniprot/P33174,NA,NA,NA,NA
Sc0000256,563606,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,missense_variant,MODERATE,pspe_0.1.m1.32154,P53452,d14,D(1)-like dopamine receptor,https://www.uniprot.org/uniprot/P53452,NA,NA,NA,NA
Sc0000256,889701,,out_BLUvISR;out_REDvISR,ANN=C,downstream_gene_variant,MODIFIER,pspe_0.1.m1.32186,P79218,TACR2 TAC2R,Substance-K receptor (SKR) (NK-2 receptor) (NK-2R) (Neurokinin A receptor) (Tachykinin receptor 2),https://www.uniprot.org/uniprot/P79218,NA,NA,NA,NA
Sc0000257,474406,fix_ISRvsRED,out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.32220-pspe_0.1.m1.32228,Q6DFC8,znf395,Zinc finger protein 395,https://www.uniprot.org/uniprot/Q6DFC8,Q9XZ08,botv DEXT3 CG15110,Exostosin-3 (EC 2.4.1.223) (Protein brother of tout-velu),https://www.uniprot.org/uniprot/Q9XZ08
Sc0000257,474493,fix_ISRvsGRN;fix_ISRvsRED,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.32220-pspe_0.1.m1.32228,Q6DFC8,znf395,Zinc finger protein 395,https://www.uniprot.org/uniprot/Q6DFC8,Q9XZ08,botv DEXT3 CG15110,Exostosin-3 (EC 2.4.1.223) (Protein brother of tout-velu),https://www.uniprot.org/uniprot/Q9XZ08
